Image,Name,Variation,Series,Category,Stem Color,Patent Number,Country of Origin,IMC,Feet,Release Country,Year Introduced,Year Purchased,Duplicates,Notes,Id,pezdb
https://lh6.googleusercontent.com/-QipXHJbGsbU/UpFbBQks53I/AAAAAAAABxE/-I1i3MrQx4A/w451-h602-no/DSCF0031.JPG,Bob Parr,Unmasked,Incredibles,Disney,Medium Blue,5.9,Slovenia,5,Yes,Europe,2004,,,,673,pezdb
https://lh4.googleusercontent.com/-Jzb56Q2pyvc/UovZQGwaxBI/AAAAAAAAARk/ywsbBjiPvs4/w435-h580-no/DSCF0056.JPG,Bob,,Bob the Builder,Television,Light Blue,5.9,Slovenia,5,Yes,USA,2003,,,Originally released in Europe 2002,674,pezdb
https://lh3.googleusercontent.com/-adLQt6bOwFQ/Uo2xYQgdxuI/AAAAAAAAA8o/YTFyh7UBqdQ/w451-h602-no/DSCF0141.JPG,Blue Raspberry,,Sourz,Pez Originals,Neon Pink,4.9,Hungary,1,Yes,USA,2002,,,,675,pezdb
https://lh3.googleusercontent.com/-8LzwqHzapv0/UoxV3rc6aKI/AAAAAAAAAXI/poRhlxbbVzI/w435-h580-no/DSCF0005.JPG,Bloom,,Winx Club,Cartoons,Pink,5.9,China,6,Yes,Europe,2009,2013,,,676,pezdb
https://lh4.googleusercontent.com/-jDjX1YcWhGU/Uo7kFC2CGWI/AAAAAAAABfQ/7qpsQaLbuII/w451-h602-no/DSCF0171.JPG,Blinky Bill the Koala,,Kooky Zoo,Animals,Red,4.9,Not Listed,1,Yes,Europe,1997,,,,677,pezdb
https://lh3.googleusercontent.com/-WVPr1kOmiPk/UpFcWv_QCnI/AAAAAAAAB_M/V8kAUCUPabs/w451-h602-no/DSCF0144.JPG,Black Cat,Glow in the dark,Halloween,Holiday,Glowing Peach,5.9,Hungary,1,Yes,USA,2006,,,,678,pezdb
https://lh4.googleusercontent.com/-r11GaQ3cppY/UpFb8wX40PI/AAAAAAAAB60/7bkEABmPoQ8/w451-h602-no/DSCF0109.JPG,Bilbo Baggins,Mini,Hobbit,Movies,Green,5.9,China,6,Yes,USA,2013,2013,1 Loose,,679,pezdb
https://lh3.googleusercontent.com/-9uiiOGUnUVg/UpFb8dVReNI/AAAAAAAAB6s/sU981Zl-zzk/w451-h602-no/DSCF0107.JPG,Bilbo Baggins,Mini,Lord of the Rings,Movies,Red,5.9,China,6,Yes,USA,2011,2011,,,680,pezdb
https://lh5.googleusercontent.com/-QWFmfArt51I/UoxWZyFvfMI/AAAAAAAAAbY/lIEinVtxPIQ/w435-h580-no/DSCF0039.JPG,Big Bird,,Sesame Street,Television,Orange,5.9,Slovenia,5,Yes,USA,2005,,2 Loose,,681,pezdb
https://lh6.googleusercontent.com/-xJlRK9CLxWw/UpFb1YNISGI/AAAAAAAAB5o/LWa5nu8NLAo/w451-h602-no/DSCF0098.JPG,Beverly Crusher,,Star Trek Next Generation,Television,Black,5.9,China,6,Yes,USA,2012,2012,,,682,pezdb
https://lh5.googleusercontent.com/-SJYeE5m8Z4U/UoxWaVkBpdI/AAAAAAAAAbc/BUVd62gbVcA/w435-h580-no/DSCF0040.JPG,Bert,,Sesame Street,Television,Green,5.9,Slovenia,5,Yes,USA,2005,,2 Loose,,683,pezdb
https://lh3.googleusercontent.com/-xCSaPG8Kx9A/UpFcdG-ucgI/AAAAAAAACAc/gdA4TosfJW0/w451-h602-no/DSCF0153.JPG,Benjamin Harrison,Printed Stem,U.S. Presidents Series V,People,Medium Blue,7.5,China,6,Yes,USA,2013,2013,,,684,pezdb
https://lh6.googleusercontent.com/-5bqYsCh1uUA/UoxWjWr240I/AAAAAAAAAck/FhpIDpeN8a4/w435-h580-no/DSCF0050.JPG,Ben Ten,Printed Stem,Ben Ten,Television,Lime Green,5.9,China,6,Yes,Europe,2010,2013,,,685,pezdb
https://lh4.googleusercontent.com/-AdYTmcUq6b0/Uo2w_muJveI/AAAAAAAAA6E/u8m4tRYuK8M/w451-h602-no/DSCF0118.JPG,Belle,,Disney Princesses,Disney,Yellow,5.9,China,6,Yes,USA,2005,,1 Loose,,686,pezdb
https://lh4.googleusercontent.com/-_hK6qlguPvI/UovY5OSmcrI/AAAAAAAAAOQ/cUX_3CcDyqg/w435-h580-no/DSCF0029.JPG,Bella,Printed stem,Tweenies,Television,Yellow,4.9,Hungary,1,Yes,Europe,2002,,,,687,pezdb
https://lh4.googleusercontent.com/-pLm0aXQszBQ/Uo2wh4RAxTI/AAAAAAAAA14/c0QtllIZ5Bs/w451-h602-no/DSCF0083.JPG,Beetle,,Bugz,Animals,Dark Blue,4.9,Slovenia,5,Yes,USA,2000,,,,688,pezdb
https://lh4.googleusercontent.com/-lqEkiqO0hUM/Uo2wlf_6f4I/AAAAAAAAA2Y/9Gx5LLFBNt0/w451-h602-no/DSCF0087.JPG,Bee,,Bugz,Animals,Yellow,4.9,Slovenia,5,Yes,USA,2000,,,,689,pezdb
https://lh5.googleusercontent.com/-9CQATRlkwRQ/Uo7kACUXu6I/AAAAAAAABec/fcCbmyLt6wk/w451-h602-no/DSCF0166.JPG,Bear Misfits,Black head,,Animals,Neon Yellow,4.9,Not Listed,5,Yes,USA,1998,,,,690,pezdb
https://lh6.googleusercontent.com/-WUfAspr_SS4/Uo7kCaEfg1I/AAAAAAAABes/pCB705Zfu_g/w451-h602-no/DSCF0167.JPG,Bear Misfits,Brown head,,Animals,Neon Pink,4.9,Not Listed,5,Yes,USA,1998,,,,691,pezdb
https://lh3.googleusercontent.com/-0hisb4KVz0U/UpFbHdZZRdI/AAAAAAAABx8/kfGduLBYIqE/w451-h602-no/DSCF0038.JPG,Batman,Remake,Batman and Villans,Comics,Silver,5.9,China,6,Yes,USA,2008,,,,692,pezdb
https://lh3.googleusercontent.com/-Nh-te52HVGM/UpFbJMNSuOI/AAAAAAAAByI/wh1NMl-0J3A/w451-h602-no/DSCF0039.JPG,Batman,"Remake, Chest Logo printed stem",Batman and Villans,Comics,Silver,5.9,China,6,Yes,USA,2008,,,,693,pezdb
https://lh3.googleusercontent.com/-X-GD5ek7WRw/UpFbVtcMMjI/AAAAAAAAB0U/gbkdikUpAkc/w451-h602-no/DSCF0057.JPG,Batman,Bust,Justice League,Comics,Silver,5.9,China,6,Yes,USA,2011,,1 Loose,,694,pezdb
https://lh3.googleusercontent.com/-cm8CMJgtJOo/UpFbEEQS-iI/AAAAAAAABxg/f0xaTvB79F4/w451-h602-no/DSCF0034.JPG,Batman,"Short ears, Blue versiobn",Superheroes,Comics,Medium Blue,4.9,Hungary,1,Yes,USA,1960s,,,,695,pezdb
https://lh6.googleusercontent.com/-sut_x1QDOCM/UpFbEwV-sII/AAAAAAAABxk/ER-LW4Ui6YA/w451-h602-no/DSCF0035.JPG,Batman,"Short ears, Black versiobn",Superheroes,Comics,Black,4.9,Slovenia,5,Yes,USA,1995,,,,696,pezdb
https://lh4.googleusercontent.com/-bmTkc4-DLs0/UpFbGeFiY7I/AAAAAAAABxw/D1DUxzcB0sk/w451-h602-no/DSCF0036.JPG,Batman,"Dark Knight, pointy ears",Superheroes,Comics,Dark Blue,4.9,Slovenia,5,Yes,USA,1996,,,,697,pezdb
https://lh4.googleusercontent.com/-RDXS_J10d54/UpFbG2NwSpI/AAAAAAAABx0/REWOdNnEDs4/w451-h602-no/DSCF0037.JPG,Batman,"Dark Knight, rounded ears",Superheroes,Comics,Dark Blue,4.9,Slovenia,5,Yes,USA,1998,,,,698,pezdb
https://lh5.googleusercontent.com/-CAN4A3CadbI/UpFbL0apaVI/AAAAAAAAByo/VWK8wX7kiV8/w451-h602-no/DSCF0043.JPG,Batman,"Chrome, Dark Knight , rounded ears",Superheroes,Fantasy,Chrome,4.9,Slovenia,5,Yes,,,,,Paint worn off on back stem at bottom and front of feet,699,pezdb
https://lh3.googleusercontent.com/-x5k5m_OSC58/Uo2vZLx29pI/AAAAAAAAAs8/0MfPSLgBUwY/w451-h602-no/DSCF0009.JPG,Basketball,,Pez Sportz,Sports,Yellow,4.9,Hungary,1,Yes,USA,2003,,,,700,pezdb
https://lh5.googleusercontent.com/-oGXSI8xX1qk/Uo2xVTHX0RI/AAAAAAAAA8U/7ZpMTuVbzAA/w451-h602-no/DSCF0136.JPG,Bashful,Printed Stem,Snow White and the Seven Dwarfs,Disney,Blue-Grey,5.9,China,6,Yes,USA,2010,2010,,Mini,701,pezdb
https://lh4.googleusercontent.com/-4XhhvhPUwLE/Uo2vXZqC6rI/AAAAAAAAAsw/td3QVb-UaEs/w451-h602-no/DSCF0008.JPG,Baseball,,Pez Sportz,Sports,Medium Blue,4.9,Hungary,1,Yes,USA,2003,,,,702,pezdb
https://lh5.googleusercontent.com/-kzwwKi9gLR4/UouW66Z2T0I/AAAAAAAAAH4/CBr5Tzyu5iM/w401-h534-no/DSCF0004.JPG,Bart Simpson,,Simpsons,Television,Orange-Red,4.9,Slovenia,5,Yes,USA,2000,,,,703,pezdb
https://lh4.googleusercontent.com/-M14TiowlpcM/UoxW5_-iPmI/AAAAAAAAAe4/HKxL3ATAHYw/w435-h580-no/DSCF0070.JPG,Barry B Benson,,Bee Movie,Dreamworks,Green,5.9,China,6,Yes,USA,2007,,,,704,pezdb
https://lh4.googleusercontent.com/-EUuxAm6AL58/UoxWNfWEd6I/AAAAAAAAAZs/_J3wrKaqYmc/w435-h580-no/DSCF0026.JPG,Barney,,Flintstones,Cartoons,Green,4.9,China,6,Yes,USA,1993,,,,705,pezdb
https://lh6.googleusercontent.com/-LpzQAO5oFO4/Uo7j8PnAJtI/AAAAAAAABd8/Fh7p8Ynn9dI/w451-h602-no/DSCF0162.JPG,Barky Brown,Brown head,,Animals,Red,4.9,Hungary,1,Yes,Europe,2005,,,,706,pezdb
https://lh5.googleusercontent.com/-VEgIqDFIkH0/Uo2w4wZll6I/AAAAAAAAA5U/ycjasYwkApw/w451-h602-no/DSCF0111.JPG,Barbie,Pink sunglasses,Barbie,Dolls,Light Blue,7.5,China,6,Yes,USA,2012,2012,,,707,pezdb
https://lh4.googleusercontent.com/-4RRANe97tnU/Uo2w5c8KVVI/AAAAAAAAA5Y/9f55JMSH2Jk/w451-h602-no/DSCF0112.JPG,Barbie,Purple bow,Barbie,Dolls,Pink,5.9,China,6,Yes,USA,2012,2012,,,708,pezdb
https://lh6.googleusercontent.com/-2bkjYDdwtFQ/Uo2w6ojrKWI/AAAAAAAAA5g/M4WhV8XeSH4/w451-h602-no/DSCF0113.JPG,Barbie,"Bangs, pink necklace",Barbie,Dolls,Lavender,7.5,China,6,Yes,USA,2012,2012,,,709,pezdb
https://lh3.googleusercontent.com/-d1-JqXx5y9E/Uo2w7c8F1qI/AAAAAAAAA5s/L6pSoVXR9hY/w451-h602-no/DSCF0114.JPG,Barbie,Ponytail,Barbie,Dolls,Light Pink,5.9,China,6,Yes,USA,2012,2012,,,710,pezdb
https://lh3.googleusercontent.com/-oqb7PfacutY/Uo2v9YAlB7I/AAAAAAAAAx8/1mSV8k7AfAo/w451-h602-no/DSCF0050.JPG,Bambi,,Disney Animal Friends,Disney,Yellow,5.9,Not Listed,6,Yes,USA,2009,,,,711,pezdb
https://lh4.googleusercontent.com/-lWOh3lPl6wk/Uo2v7Y4-LdI/AAAAAAAAAxo/T5qvSoUrEhg/w451-h602-no/DSCF0049.JPG,Baloo,,Disney Animal Friends,Disney,Red,5.9,Hungary,1,Yes,USA,2009,,,,712,pezdb
https://lh3.googleusercontent.com/-49MZuUrJydg/Uo2v4XKJteI/AAAAAAAAAxI/jsNGHpwy8uE/w451-h602-no/DSCF0045.JPG,Baloo,,Jungle Book,Disney,Pale Grey,5.9,Slovenia,5,Yes,USA,2003,,,,713,pezdb
https://lh4.googleusercontent.com/-JrvfUuiZIUY/Uo2v6FWjyXI/AAAAAAAAAxc/Rrb0yAaSmv0/w451-h602-no/DSCF0047.JPG,Bagheera,,Jungle Book,Disney,Yellow,4.9,Hungary,1,Yes,USA,2003,,,,714,pezdb
https://lh3.googleusercontent.com/-rU8DZTfGLHw/UouXEy4owNI/AAAAAAAAAH4/v8MtCE4C_LA/w401-h534-no/DSCF0020.JPG,Baby Vampire,,Halloween,Holiday,Red,7.5,China,6,Yes,USA,2013,2013,,,715,pezdb
https://lh3.googleusercontent.com/-VEkwnigCXj4/UpFc6Jnu75I/AAAAAAAACFE/4XhGqgwDg6Q/w451-h602-no/DSCF0191.JPG,Baby in Egg,,Easter,Holiday,Pale Aqua,4.9,Hungary,1,Yes,USA,2004,,,,716,pezdb
https://lh5.googleusercontent.com/-46diR9mPfCQ/Uo2wZfVfuJI/AAAAAAAAA1I/y1qrVdkMFIM/w451-h602-no/DSCF0077.JPG,Baby Face,Blue head,Funky Faces,Pez Originals,Medium Blue,4.9,Hungary,1,Yes,USA,2003,,1 Loose,,717,pezdb
https://lh4.googleusercontent.com/-QYqARlVjrCE/Uo2wmwxkJMI/AAAAAAAAA2g/pjIqnyG4ylg/w451-h602-no/DSCF0088.JPG,Baby Bee,,Bugz,Animals,Yellow,4.9,Slovenia,5,Yes,USA,2000,,,,718,pezdb
https://lh3.googleusercontent.com/-tpSlaFn9Xdk/UovZLNBV6AI/AAAAAAAAAQ8/iwt8J6D39Z0/w435-h580-no/DSCF0051.JPG,B.O.B.,,Monsters vs. Aliens,Dreamworks,Pink,5.9,Hungary,1,Yes,Europe,2009,,,,719,pezdb
https://lh3.googleusercontent.com/-P_K2suwcwPE/Uo2xDI52XII/AAAAAAAAA6k/a0mKUsE2uXg/w451-h602-no/DSCF0122.JPG,Aurora,,Disney Princesses,Disney,Pink,5.9,China,6,Yes,USA,2006,,1 Loose,,720,pezdb
https://lh4.googleusercontent.com/-8CQlPIJ2K7Q/Uo2vcGCPB6I/AAAAAAAAAtc/L7XrfJQ9p3M/w451-h602-no/DSCF0014.JPG,Atlanta Braves Baseball,,MLB,Sports,Dark Blue,5.9,China,6,Yes,USA,2008,,,,721,pezdb
https://lh3.googleusercontent.com/-UcXcpU3xSn4/UovYkYncJ4I/AAAAAAAAALk/MPuAQYcHCsc/w435-h580-no/DSCF0008.JPG,Asterix,,Asterix Remakes,Cartoons,Orange-Red,4.9,Not Listed,5,Yes,Europe,1998,,,,722,pezdb
https://lh6.googleusercontent.com/-f7VoqU_7zvQ/Uo7hSbev6uI/AAAAAAAABKk/rBUs6quloDA/w451-h602-no/DSCF0005.JPG,Arlene,,Garfield,Cartoons,Light Pink,4.9,China,6,Yes,USA,1990,,,,723,pezdb
https://lh5.googleusercontent.com/-kn1eja5TGz0/Uo2xCg12dnI/AAAAAAAAA6c/FU3Gj2FqEeM/w451-h602-no/DSCF0121.JPG,Ariel,,Disney Princesses,Disney,Light Pink,5.9,China,6,Yes,USA,2006,,1 Loose,,724,pezdb
https://lh6.googleusercontent.com/-zIefejWzR3A/UpFayC19hHI/AAAAAAAABus/6URMe3ZXSek/w451-h602-no/DSCF0012.JPG,Aral Shell Boy,"Black hair, blue hat",Pez Pals,People,Red,4.9,Not Listed,5,Yes,Europe,1998,,,,725,pezdb
https://lh4.googleusercontent.com/-GSm2TkybNQY/UpFb4Kxng5I/AAAAAAAAB6E/5nho7LBJH6Y/w451-h602-no/DSCF0103.JPG,Aragorn,,Lord of the Rings,Movies,Olive Green,5.9,China,6,Yes,USA,2011,2011,1 Loose,,726,pezdb
https://lh6.googleusercontent.com/--830mRuZgmo/Uo2wfqDrlDI/AAAAAAAAA1o/8xjPK7Ij93E/w451-h602-no/DSCF0081.JPG,Ant,,Pink Panther,Cartoons,Neon Yellow,4.9,Not Listed,1,Yes,Europe,1997,,,,727,pezdb
https://lh4.googleusercontent.com/-F-yEPWKtqGA/Uo7hjrAoJQI/AAAAAAAABMY/Cu5YsnSo2GA/w451-h602-no/DSCF0020.JPG,Animal,,Muppets,Television,Orange,7.5,China,6,Yes,USA,2012,2012,,,728,pezdb
https://lh5.googleusercontent.com/-T0XyXrcqTMg/Uo2wULRYaWI/AAAAAAAAA0Y/9Alr1lzi948/w451-h602-no/DSCF0071.JPG,Angry Face,Red head,Funky Faces,Pez Originals,Orange,4.9,Hungary,1,Yes,USA,2003,,,,729,pezdb
https://lh5.googleusercontent.com/-ywM6XOaHwHs/UpFcY4ipRiI/AAAAAAAAB_o/Ip3Bxk-QASg/w451-h602-no/DSCF0147.JPG,Andrew Johnson,Printed Stem,U.S. Presidents Series IV,People,Medium Blue,7.5,China,6,Yes,USA,2013,2013,,,730,pezdb
https://lh6.googleusercontent.com/-1BAjXL8PTEg/UpFbizoCTrI/AAAAAAAAB2c/iXH_5_mOPf0/w451-h602-no/DSCF0074.JPG,Andrew Jackson,Printed Stem,U.S. Presidents Series II,People,Medium Blue,7.5,China,6,Yes,USA,2012,,,,731,pezdb
https://lh6.googleusercontent.com/-wJORlommYcc/Uo7jhjTCmLI/AAAAAAAABaw/6GGF3OSq9H0/w451-h602-no/DSCF0136.JPG,Anakin Skywalker,,Star Wars Clone Wars,Television,Medium Blue,5.9,China,6,Yes,USA,2009,,,,732,pezdb
https://lh4.googleusercontent.com/-9to2-PIwllU/Uo2wqPCjinI/AAAAAAAAA3A/rHSeGWmhL3Y/w451-h602-no/DSCF0092.JPG,Aloha Kitty,,Hello Kitty,Japanese,Aqua,5.9,Hungary,1,Yes,,2005,,,,733,pezdb
https://lh4.googleusercontent.com/-eFckyFNdCHw/Uo2wtQ2-IKI/AAAAAAAAA3g/HdGBnErH5DQ/w451-h602-no/DSCF0096.JPG,Aloha Kitty,Crystal,Hello Kitty,Japanese,Aqua,4.9,Hungary,1,Yes,USA,2006,,,Lunchbox gift set,734,pezdb
https://lh5.googleusercontent.com/-YJ9RrPFr33k/UoxWIttMBwI/AAAAAAAAAZM/HkGWZ0U6hvs/w435-h580-no/DSCF0022.JPG,Alex,"Original release, No line to nose",Madagascar,Dreamworks,Blue,5.9,China,6,Yes,USA,2005,,,,735,pezdb
https://lh4.googleusercontent.com/-5kt69j0WHpg/Uo7jhvuQBVI/AAAAAAAABao/XlfpmuiQvb8/w451-h602-no/DSCF0135.JPG,Ahsoka Tano,,Star Wars Clone Wars,Television,Red,5.9,China,6,Yes,USA,2009,,,,736,pezdb
https://lh5.googleusercontent.com/-9lobjGnIwXw/UoxWSYrR_qI/AAAAAAAAAaU/aZKbH5HpKZo/w435-h580-no/DSCF0031.JPG,Agent P,,Phineas and Ferb,Disney,Aqua,5.9,China,6,Yes,USA,2011,,,,737,pezdb
https://lh3.googleusercontent.com/-1LvnUw2LkME/UoxW2P0kHlI/AAAAAAAAAes/jyHEKBZEU0w/w435-h580-no/DSCF0069.JPG,Adam Flayman,,Bee Movie,Dreamworks,Red,5.9,Hungary,1,Yes,USA,2007,,,,738,pezdb
https://lh5.googleusercontent.com/-Zs4IyeQEE84/UpFcYjC2baI/AAAAAAAAB_g/5aTiAB7n66w/w451-h602-no/DSCF0146.JPG,Abraham Lincoln,Printed Stem,U.S. Presidents Series IV,People,Red,7.5,China,6,Yes,USA,2013,2013,,,739,pezdb
https://lh5.googleusercontent.com/-NVt3Y9Cu1Ec/UoxWz2pz_KI/AAAAAAAAAeg/XU9vcANZG_Y/w435-h580-no/DSCF0066.JPG,Abby,,Chicken Little,Disney,Orange,5.9,China,6,Yes,USA,2006,,,,740,pezdb
https://lh3.googleusercontent.com/-4xvReML64HA/Uo2wd_VXViI/AAAAAAAAA1c/iCuYgkez1KQ/w451-h602-no/DSCF0079.JPG,Aardvark,,Pink Panther,Cartoons,Neon Orange,4.9,Not Listed,5,Yes,Europe,1997,,,,741,pezdb
https://lh5.googleusercontent.com/-RlL0PypY4i0/UpFarqBudOI/AAAAAAAABts/1Mq8Giqr-XI/w451-h602-no/DSCF0003.JPG,2005 Convention Dispenser Duck,"Crystal, printed glitter stem",,Pez Convention,Light Blue,5.9,Hungary,1,Yes,USA,2005,,,,742,pezdb
https://lh5.googleusercontent.com/-rttBaRU53lo/Uqy7qY8xJYI/AAAAAAAACWs/Dgcu5pL6UGw/w404-h539-no/DSCF0001.JPG,Minnie Mouse,"Printed stem, white polka dots on bow/stem",Mickey Mouse and Friends,Disney,Red,7.5,China,6,Yes,Europe,2012,2013,,,743,pezdb
https://lh6.googleusercontent.com/-WQ3Z2g_hZRk/Uqy7qVkSN9I/AAAAAAAACWo/DcWE1LlsnlU/w404-h539-no/DSCF0002.JPG,Minnie Mouse,Black polka dots on bow,Mickey Mouse and Friends,Disney,Red,7.5,China,6,Yes,Europe,2012,2013,,,744,pezdb
https://lh5.googleusercontent.com/-wGGShjxRn2g/Uqy7qfb5tsI/AAAAAAAACWk/vIWS-3K3e0g/w404-h539-no/DSCF0003.JPG,Mickey Mouse,"Printed stem, black mickey head and white hands on stem",Mickey Mouse and Friends,Disney,Red,7.5,China,6,Yes,Europe,2012,2013,1 MIP (part of set),,745,pezdb
https://lh3.googleusercontent.com/-_xGRuJFwO18/Uqy7sIiE1XI/AAAAAAAACW4/F4hmqnqmzrQ/w404-h539-no/DSCF0004.JPG,Mickey Mouse,,Disney Cuties,Disney,Red,7.5,China,6,Yes,Europe,2012,2013,,Click 'n Play design,746,pezdb
https://lh6.googleusercontent.com/-VFic6TsUuuE/Uqy7skwxVRI/AAAAAAAACXE/WbjMeSSYTDg/w404-h539-no/DSCF0005.JPG,Minnie Mouse,,Disney Cuties,Disney,Pink,5.9,China,6,Yes,Europe,2012,2013,,,747,pezdb
https://lh6.googleusercontent.com/-0eAwIr6kpVQ/Uqy7syO4qwI/AAAAAAAACXA/DtyARZ7QtXQ/w404-h539-no/DSCF0006.JPG,Pluto,,Disney Cuties,Disney,Green,7.5,China,6,Yes,Europe,2012,2013,,Black mark on stem,748,pezdb
https://lh5.googleusercontent.com/-DCuyWZD-ias/Uqy7uGQGMmI/AAAAAAAACXM/i0lIisdjrhI/w404-h539-no/DSCF0007.JPG,Donald Duck,,Disney Cuties,Disney,Teal,7.5,China,6,Yes,Europe,2012,2013,,,749,pezdb
https://lh5.googleusercontent.com/-FML_6g3Q9mI/Uqy7u1RjNkI/AAAAAAAACXY/FXHquJyxUX8/w404-h539-no/DSCF0008.JPG,Easter Lamb D,,Easter,Holiday,Fuschia,5.9,China,6,Yes,USA,2008,2013,,,750,pezdb
https://lh3.googleusercontent.com/-Xz8-pLnBctA/Uqy7vaPT1oI/AAAAAAAACXc/-gW0K23HydM/w404-h539-no/DSCF0009.JPG,Snowman C,"Crystal, yellow & orange polka dot scarf, blue pupils",Christmas,Holiday,White,5.9,China,6,Yes,USA,2008,2013,,,751,pezdb
https://lh4.googleusercontent.com/-rgshgCjGZIg/Uqy7v6u-1QI/AAAAAAAACXk/N0NOPsyvIho/w404-h539-no/DSCF0011.JPG,Winter Bear B,"Crystal, Red hat",Christmas,Holiday,Green,5.9,China,6,Yes,USA,2013,2013,,,752,pezdb
https://lh3.googleusercontent.com/-MGktekz1QZ0/Uqy7wzcBS4I/AAAAAAAACXw/72v37Wo2BrA/w404-h539-no/DSCF0012.JPG,Winnie the Pooh,"Blue collar ""working man"" pooh",Winnie the Pooh,Disney,Red,5.9,Hungary,1,Yes,USA,2001,2013,,,753,pezdb
https://lh6.googleusercontent.com/-hM7a5ray6M4/Uqy7xTxKTFI/AAAAAAAACX0/BKz7bFFUwmg/w404-h539-no/DSCF0013.JPG,Winnie the Pooh,Full body standing,Winnie the Pooh Click 'n Play,Disney,Red,5.9,China,6,Yes,Europe,2012,2013,,Click 'n Play design,754,pezdb
https://lh5.googleusercontent.com/-OF-i70M4SxE/Uqy7xwmvAeI/AAAAAAAACX8/uRpS0U0ZH-A/w404-h539-no/DSCF0014.JPG,Winnie the Pooh,"Full body, sitting with honey pot",Winnie the Pooh Click 'n Play,Disney,Yellow,5.9,China,6,Yes,Europe,2012,2013,,Click 'n Play design,755,pezdb
https://lh5.googleusercontent.com/-CN7hhEHk78o/Uqy7zO3KAcI/AAAAAAAACYI/Ab20rahMdCY/w404-h539-no/DSCF0015.JPG,Piglet,Full body,Winnie the Pooh Click 'n Play,Disney,Pink,5.9,China,6,Yes,Europe,2012,2013,,Click 'n Play design,756,pezdb
https://lh4.googleusercontent.com/-x3l4rDMj-Ug/Uqy7zs_HICI/AAAAAAAACYQ/uI5FjFskHbU/w404-h539-no/DSCF0016.JPG,Tigger,Full body,Winnie the Pooh Click 'n Play,Disney,Orange,5.9,China,6,Yes,Europe,2012,2013,,Click 'n Play design,757,pezdb
https://lh3.googleusercontent.com/-gGbxl2DfnpY/Uqy7z3apHqI/AAAAAAAACYU/9GSdlXahXWQ/w404-h539-no/DSCF0017.JPG,Roo,Full body,Winnie the Pooh Click 'n Play,Disney,Medium Blue,5.9,China,6,Yes,Europe,2012,2013,,Click 'n Play design,758,pezdb
https://lh3.googleusercontent.com/-TXBJsR7rzoQ/Uqy71ZInwQI/AAAAAAAACYk/32hjR0XdVkc/w404-h539-no/DSCF0018.JPG,Eeyore,Full body,Winnie the Pooh Click 'n Play,Disney,Fuschia,5.9,China,6,Yes,Europe,2012,2013,,Click 'n Play design,759,pezdb
https://lh5.googleusercontent.com/-4BGpD_I5-vE/Uqy71-X327I/AAAAAAAACYo/ThDcQbAj1kI/w404-h539-no/DSCF0019.JPG,Red Bird,,Angry Birds,Video Game,Red,7.5,Hungary,1,Yes,Europe,2013,2013,,,760,pezdb
https://lh5.googleusercontent.com/-RHz_q6rFWms/Uqy71x6P0cI/AAAAAAAACYs/ZEIrbct9IQg/w404-h539-no/DSCF0020.JPG,Stella,,Angry Birds,Video Game,Light Pink,7.5,China,6,Yes,Europe,2013,2013,,,761,pezdb
https://lh6.googleusercontent.com/-9Sp2ymmQI2Y/Uqy73kHlY6I/AAAAAAAACY0/1FE11LEY-mc/w404-h539-no/DSCF0021.JPG,Green Pig,,Angry Birds,Video Game,Bright Green,7.5,Hungary,1,Yes,Europe,2013,2013,,,762,pezdb
https://lh4.googleusercontent.com/-VtNvl6PeAdk/Uqy74LJlnBI/AAAAAAAACZA/K0gP0255bpk/w404-h539-no/DSCF0022.JPG,Black Bird,,Angry Birds,Video Game,Black,7.5,China,6,Yes,Europe,2013,2013,,,763,pezdb
https://lh3.googleusercontent.com/-J7IaSLsRr1A/Uqy74V5nlQI/AAAAAAAACZE/3m5Ch-OD4kE/w404-h539-no/DSCF0023.JPG,Dog,,Littlest Pet Shop,Cartoons,Light Pink,5.9,Hungary,1,Yes,Europe,2011,2013,,,764,pezdb
https://lh3.googleusercontent.com/-IEHKF7iTaII/Uqy75RhvUbI/AAAAAAAACZM/dnjS-huchYw/w404-h539-no/DSCF0024.JPG,Monkey,,Littlest Pet Shop,Cartoons,Baby Blue,5.9,Hungary,1,Yes,Europe,2011,2013,,Red marks on head,765,pezdb
https://lh3.googleusercontent.com/-6vTsrJWOjn0/Uqy767XRxvI/AAAAAAAACZg/zdO7qDH45OU/w404-h539-no/DSCF0025.JPG,Cat,,Littlest Pet Shop,Cartoons,Lavender,5.9,China,6,Yes,Europe,2011,2013,,,766,pezdb
https://lh5.googleusercontent.com/-cXPb6XKBJpU/UqzxO8cdACI/AAAAAAAACw0/Vcg1XcGeqB8/w411-h548-no/DSCF0001.JPG,Regular,"Remake, yellow",New U.S. Regulars,Pez Originals,Yellow,4.9,Hungary,1,No,USA,mid 1990s,2013,,,767,pezdb
https://lh6.googleusercontent.com/-wBRsuSMZSNA/Uqy77Uha6lI/AAAAAAAACZk/cSQqsupHoYw/w404-h539-no/DSCF0027.JPG,Regular,"Remake, purple",New U.S. Regulars,Pez Originals,Purple,4.9,Hungary,1,No,USA,mid 1990s,2013,,,768,pezdb
